00264fb0bf48ff9a,"[115.1, 124.74, 55.2, 20.7]",neco.com,"[115.5, 131.34, 169.0, 124.74, 170.3, 140.44, 115.1, 145.44]",1142.64
00264fb0bf48ff9a,"[135.35, 147.51, 14.4, 9.0]",.,"[135.45, 148.21, 149.55, 147.51, 149.75, 155.61, 135.35, 156.51]",129.6
00264fb0bf48ff9a,"[270.02, 105.32, 18.2, 11.1]",.,"[270.12, 106.92, 287.62, 105.32, 288.22, 114.72, 270.02, 116.42]",202.02
00264fb0bf48ff9a,"[288.02, 104.92, 7.2, 8.5]",.,"[288.02, 105.02, 295.22, 104.92, 295.22, 113.42, 288.32, 113.42]",61.2
00264fb0bf48ff9a,"[294.92, 103.32, 10.3, 10.2]",.,"[294.92, 104.22, 305.12, 103.32, 305.22, 112.62, 295.22, 113.52]",105.06
00264fb0bf48ff9a,"[273.21, 114.39, 15.5, 12.2]",NEW,"[273.21, 115.69, 288.71, 114.39, 288.51, 125.89, 273.31, 126.59]",189.1
00264fb0bf48ff9a,"[288.81, 112.49, 18.2, 12.1]",YORK,"[289.11, 113.79, 306.11, 112.49, 307.01, 123.69, 288.81, 124.59]",220.22
00264fb0bf48ff9a,"[273.91, 122.02, 40.16, 16.99]",ISLANDERS,"[274.11, 125.89, 313.12, 122.02, 314.07, 135.52, 273.91, 139.01]",682.32
00264fb0bf48ff9a,"[248.19, 110.43, 16.51, 25.09]",NY,"[248.67, 111.55, 264.7, 110.43, 264.54, 135.52, 248.19, 135.04]",414.24
00264fb0bf48ff9a,"[336.13, 100.43, 54.61, 12.54]",.,"[336.13, 105.04, 389.79, 100.43, 390.74, 110.75, 337.09, 112.97]",684.81
00264fb0bf48ff9a,"[347.88, 96.15, 28.57, 8.09]",.,"[347.88, 97.58, 376.14, 96.15, 376.45, 102.34, 348.67, 104.24]",231.13
00264fb0bf48ff9a,"[348.04, 110.75, 53.65, 18.42]",ERIENCE,"[348.83, 115.36, 400.9, 110.75, 401.69, 127.58, 348.04, 129.17]",988.23
00264fb0bf48ff9a,"[423.1, 94.11, 101.3, 20.91]",neco.com,"[423.1, 97.89, 524.4, 94.11, 523.9, 112.25, 423.36, 115.02]",2118.18
00264fb0bf48ff9a,"[549.65, 86.4, 40.1, 11.2]",SPORTS,"[549.65, 86.8, 589.25, 86.4, 589.75, 97.6, 549.65, 97.4]",449.12
00264fb0bf48ff9a,"[593.05, 86.6, 63.2, 12.4]",·CONCERTS,"[593.05, 86.6, 656.05, 87.5, 656.25, 99.0, 593.25, 97.2]",783.68
00264fb0bf48ff9a,"[550.05, 98.0, 63.4, 11.4]",BROADWAY,"[550.05, 98.8, 613.05, 98.0, 613.45, 109.2, 550.15, 109.4]",722.76
00264fb0bf48ff9a,"[614.35, 99.0, 41.9, 12.2]",SHOWS,"[614.85, 99.3, 655.65, 99.0, 656.25, 111.2, 614.35, 109.6]",511.18
00264fb0bf48ff9a,"[549.15, 110.4, 38.6, 7.9]",PREMIERES,"[549.15, 110.4, 587.55, 110.4, 587.75, 118.0, 549.15, 118.3]",304.94
00264fb0bf48ff9a,"[588.85, 110.2, 28.8, 7.8]",·EVENT,"[589.25, 110.2, 617.65, 110.2, 617.45, 118.0, 588.85, 117.8]",224.64
00264fb0bf48ff9a,"[618.05, 110.6, 38.1, 8.6]",PACKAGES,"[618.15, 110.6, 655.85, 110.7, 656.15, 119.2, 618.05, 118.9]",327.66
00264fb0bf48ff9a,"[586.85, 121.7, 31.2, 6.8]",neco.com,"[587.05, 121.7, 618.05, 122.3, 618.05, 128.5, 586.85, 128.4]",212.16
00264fb0bf48ff9a,"[687.57, 97.42, 43.09, 21.55]",nec,"[688.2, 97.42, 730.41, 99.94, 730.66, 118.97, 687.57, 118.97]",928.59
00264fb0bf48ff9a,"[732.5, 99.21, 31.8, 9.5]",NATIONAL,"[732.5, 99.21, 764.3, 101.21, 764.0, 108.71, 732.9, 106.11]",302.1
00264fb0bf48ff9a,"[719.1, 104.61, 10.0, 9.7]",O,"[719.6, 104.61, 728.7, 105.01, 729.1, 114.31, 719.1, 113.71]",97.0
00264fb0bf48ff9a,"[732.6, 106.21, 19.7, 8.5]",EVENT,"[732.6, 106.21, 751.9, 107.41, 752.3, 114.71, 732.6, 114.31]",167.45
00264fb0bf48ff9a,"[731.4, 114.61, 33.5, 9.1]",COMPANY,"[731.8, 114.61, 764.5, 116.01, 764.9, 123.71, 731.4, 121.81]",304.85
00264fb0bf48ff9a,"[816.3, 100.61, 13.6, 7.9]",.,"[816.3, 100.61, 829.9, 102.61, 829.7, 108.51, 816.5, 107.11]",107.44
00264fb0bf48ff9a,"[829.5, 102.81, 5.0, 6.0]",TO,"[829.5, 102.81, 834.5, 103.21, 834.5, 108.81, 829.7, 108.41]",30.0
00264fb0bf48ff9a,"[834.57, 103.33, 5.1, 6.4]",.,"[834.57, 103.33, 839.47, 104.03, 839.67, 109.73, 834.67, 108.73]",32.64
00264fb0bf48ff9a,"[794.77, 115.73, 62.4, 22.2]",EXPERIENCE,"[794.97, 115.73, 857.07, 123.23, 857.17, 137.93, 794.77, 130.23]",1385.28
00264fb0bf48ff9a,"[804.17, 104.83, 46.1, 16.7]",UNBELIEVABLE,"[804.37, 104.83, 850.27, 112.13, 850.17, 121.53, 804.17, 115.83]",769.87
00264fb0bf48ff9a,"[818.67, 135.73, 18.2, 6.5]",.,"[818.87, 135.73, 836.77, 137.43, 836.87, 142.23, 818.67, 141.13]",118.3
00264fb0bf48ff9a,"[868.67, 116.13, 36.7, 24.2]",neco.com,"[868.87, 116.13, 904.67, 125.73, 905.37, 140.33, 868.67, 131.83]",888.14
00264fb0bf48ff9a,"[561.03, 293.76, 49.01, 26.46]",ISLANDERS,"[562.29, 297.67, 577.92, 306.61, 595.55, 306.48, 607.9, 293.76, 610.04, 305.98, 597.07, 320.22, 576.66, 319.08, 561.03, 308.37]",1296.8
00264fb0bf48ff9a,"[584.22, 329.97, 16.6, 6.9]",.,"[584.22, 329.97, 600.52, 329.97, 600.82, 336.27, 584.32, 336.87]",114.54
00264fb0bf48ff9a,"[618.61, 369.96, 36.0, 51.4]",NY,"[618.61, 369.96, 654.61, 371.76, 653.01, 421.36, 618.61, 420.56]",1850.4
00264fb0bf48ff9a,"[615.01, 396.56, 45.8, 38.6]",.,"[616.21, 396.56, 624.81, 410.16, 638.61, 419.96, 660.41, 409.16, 660.81, 423.76, 638.81, 435.16, 620.81, 426.56, 615.01, 412.36]",1767.88
00264fb0bf48ff9a,"[749.67, 375.49, 28.6, 29.2]",.,"[749.67, 387.09, 773.67, 375.49, 778.27, 392.29, 750.27, 404.69]",835.12
00264fb0bf48ff9a,"[561.7, 264.94, 38.05, 49.65]",.,"[561.7, 266.46, 596.73, 264.94, 599.75, 308.29, 565.48, 314.59]",1889.18
03b92d00a3433780,"[178.19, 214.76, 53.63, 36.21]",www.kqv.de,"[186.02, 214.76, 231.82, 234.53, 221.64, 250.97, 178.19, 228.66]",1941.94
03b92d00a3433780,"[142.18, 201.09, 38.22, 28.11]",.,"[147.8, 201.09, 180.4, 217.5, 175.01, 229.2, 142.18, 212.56]",1074.36
03b92d00a3433780,"[8.73, 147.47, 45.32, 7.67]",.,"[9.58, 147.81, 53.71, 147.47, 54.05, 154.79, 8.73, 155.14]",347.6
03b92d00a3433780,"[133.98, 150.2, 34.4, 6.63]",.,"[133.98, 150.42, 167.82, 150.2, 168.38, 156.83, 134.54, 156.27]",228.07
03b92d00a3433780,"[703.58, 179.88, 22.9, 13.31]",.,"[710.23, 179.88, 726.48, 183.79, 719.04, 193.19, 703.58, 188.88]",304.8
03b92d00a3433780,"[771.58, 142.71, 19.26, 11.75]",.,"[771.58, 143.39, 790.33, 142.71, 790.84, 154.12, 771.92, 154.46]",226.31
03b92d00a3433780,"[789.64, 139.81, 21.64, 13.29]",.,"[789.64, 141.68, 811.11, 139.81, 811.28, 151.57, 790.33, 153.1]",287.6
03b92d00a3433780,"[780.61, 190.14, 126.97, 68.23]",infra,"[805.82, 190.14, 907.58, 203.19, 879.99, 258.37, 780.61, 225.44]",8663.16
03b92d00a3433780,"[942.63, 141.21, 31.7, 12.59]",.,"[943.08, 142.56, 974.33, 141.21, 974.33, 152.45, 942.63, 153.8]",399.1
03b92d00a3433780,"[965.4, 176.71, 36.8, 28.11]",sch,"[972.04, 176.71, 1002.2, 180.28, 992.15, 204.82, 965.4, 200.05]",1034.45
03b92d00a3433780,"[937.16, 205.92, 36.64, 15.58]",energie,"[941.91, 205.92, 973.8, 208.3, 968.61, 221.5, 937.16, 217.05]",570.85
03b92d00a3433780,"[931.08, 221.2, 32.34, 13.8]",wasser,"[934.49, 221.2, 963.42, 227.13, 957.93, 235.0, 931.08, 231.29]",446.29
03b92d00a3433780,"[923.22, 235.0, 64.67, 25.95]",dienstleistung,"[929.9, 235.0, 987.89, 246.57, 982.26, 260.95, 923.22, 247.46]",1678.19
03b92d00a3433780,"[916.07, 251.46, 59.66, 22.34]",stadtverkehr,"[920.98, 251.46, 975.73, 264.63, 970.17, 273.8, 916.07, 263.21]",1332.8
03b92d00a3433780,"[751.17, 207.48, 19.62, 12.91]",infra,"[759.17, 207.48, 770.79, 211.74, 765.5, 220.39, 751.17, 214.97]",253.29
0405fb37c9c7d955,"[697.21, 422.59, 22.71, 11.9]",1141,"[698.11, 422.59, 719.92, 422.95, 719.92, 434.49, 697.21, 434.49]",270.25
0405fb37c9c7d955,"[719.74, 422.59, 31.73, 11.9]",021-4,"[719.74, 423.49, 751.11, 422.59, 751.47, 433.41, 720.1, 434.49]",377.59
0405fb37c9c7d955,"[701.14, 388.16, 44.21, 29.71]",S,"[701.67, 388.16, 745.35, 388.16, 744.64, 417.87, 701.14, 417.69]",1313.48
0405fb37c9c7d955,"[281.02, 377.01, 41.14, 31.35]",S,"[282.7, 377.57, 322.16, 377.01, 320.76, 406.96, 281.02, 408.36]",1289.74
0405fb37c9c7d955,"[265.68, 407.52, 30.37, 14.36]",1040,"[265.68, 408.07, 295.13, 407.52, 296.05, 420.96, 266.04, 421.88]",436.11
0405fb37c9c7d955,"[297.16, 406.23, 35.35, 14.73]",011-7,"[297.34, 407.15, 331.77, 406.23, 332.51, 420.04, 297.16, 420.96]",520.71
0405fb37c9c7d955,"[507.62, 411.33, 17.49, 11.52]",.,"[507.62, 411.53, 524.31, 411.33, 525.11, 421.07, 508.22, 422.85]",201.48
028cafa2c0db6845,"[252.84, 399.8, 232.48, 307.69]",CGAMPAGNE,"[427.88, 707.49, 252.84, 442.2, 304.81, 399.8, 485.32, 667.84]",71531.77
028cafa2c0db6845,"[394.15, 853.45, 59.09, 55.49]",.,"[394.15, 858.41, 443.32, 853.45, 453.24, 899.91, 401.81, 908.94]",3278.9
028cafa2c0db6845,"[476.25, 756.01, 51.87, 123.15]",·CHAMPAGNE,"[496.55, 879.16, 487.07, 866.53, 478.95, 849.39, 476.25, 834.5, 476.7, 814.2, 481.66, 797.96, 491.59, 782.17, 501.96, 769.99, 510.98, 760.52, 520.46, 756.01, 528.12, 771.35, 520.46, 778.11, 511.43, 784.88, 504.22, 795.71, 497.45, 811.04, 495.19, 824.13, 493.84, 839.01, 497.0, 851.19, 500.16, 862.02, 507.37, 872.4]",6387.79
028cafa2c0db6845,"[528.61, 745.22, 102.57, 54.7]",GAUTHUER·,"[528.61, 751.72, 543.32, 747.96, 556.65, 745.22, 571.01, 745.9, 582.29, 748.98, 594.6, 754.45, 604.17, 761.63, 613.06, 768.81, 622.29, 779.75, 631.18, 791.03, 620.58, 799.92, 610.32, 789.66, 601.09, 779.41, 591.86, 772.91, 584.0, 767.78, 573.74, 764.37, 564.17, 762.31, 552.2, 763.0, 542.63, 766.08, 532.72, 770.18]",5610.58
028cafa2c0db6845,"[615.45, 801.97, 27.69, 82.39]",FRANCE,"[615.45, 871.03, 623.66, 857.01, 628.1, 841.63, 626.39, 825.22, 620.92, 807.78, 637.67, 801.97, 642.12, 820.09, 643.14, 836.84, 640.75, 856.33, 634.6, 873.08, 627.42, 884.36]",2281.38
028cafa2c0db6845,"[503.34, 878.64, 16.84, 16.32]",À,"[514.48, 878.64, 520.18, 884.6, 513.96, 894.96, 503.34, 887.45]",274.83
028cafa2c0db6845,"[519.92, 878.38, 104.41, 37.57]",ÉPERNAY-,"[529.76, 888.74, 542.2, 895.74, 556.97, 899.11, 573.29, 899.88, 589.61, 895.48, 606.46, 885.63, 615.78, 878.38, 624.33, 886.41, 613.97, 897.55, 594.02, 910.76, 574.59, 915.17, 555.67, 915.95, 537.54, 910.76, 519.92, 901.96]",3922.68
028cafa2c0db6845,"[517.07, 841.85, 61.4, 48.45]",Grande,"[517.07, 868.79, 571.22, 841.85, 578.47, 857.65, 522.77, 890.3]",2974.83
028cafa2c0db6845,"[571.22, 809.98, 57.26, 45.86]",Réserve,"[571.22, 837.96, 623.04, 809.98, 628.48, 823.19, 577.95, 855.84]",2625.94
028cafa2c0db6845,"[519.92, 797.28, 81.35, 62.18]",BRUT,"[519.92, 840.55, 590.13, 797.28, 601.27, 817.23, 531.84, 859.46]",5058.34
028cafa2c0db6845,"[623.63, 692.98, 45.56, 60.09]",.,"[623.63, 728.33, 644.05, 692.98, 669.19, 712.62, 658.58, 753.07]",2737.7
028cafa2c0db6845,"[526.57, 596.44, 26.16, 33.39]",L3,"[526.57, 618.55, 533.34, 596.44, 552.73, 613.59, 549.58, 629.83]",873.48
028cafa2c0db6845,"[44.7, 140.41, 76.19, 52.09]",CHAMPAG,"[120.89, 143.39, 100.06, 161.25, 82.5, 172.26, 60.47, 184.46, 44.7, 192.5, 48.27, 177.91, 63.45, 172.26, 80.42, 162.44, 94.7, 152.62, 110.18, 140.41]",3968.74
031f3a2114b2c971,"[284.42, 200.98, 186.48, 35.58]",SUNTORY,"[284.42, 200.98, 470.9, 201.41, 470.47, 236.56, 285.28, 234.85]",6634.96
031f3a2114b2c971,"[199.11, 292.72, 113.17, 132.46]",ICE,"[199.11, 367.74, 276.7, 292.72, 312.28, 356.17, 227.41, 425.18, 227.41, 425.18]",14990.5
031f3a2114b2c971,"[308.0, 280.72, 248.63, 152.18]",COFFEE,"[308.0, 280.72, 456.75, 281.15, 556.63, 369.46, 531.34, 432.9, 531.34, 432.9, 436.17, 360.45, 310.57, 354.88]",37836.51
031f3a2114b2c971,"[273.35, 391.23, 73.15, 89.57]",SUNTORY,"[273.35, 480.05, 276.71, 442.36, 300.22, 412.13, 342.77, 391.23, 346.5, 408.4, 312.54, 427.43, 296.12, 452.06, 290.52, 480.8, 290.52, 480.8]",6552.05
031f3a2114b2c971,"[350.6, 386.01, 99.27, 40.3]",COFFEE,"[350.6, 387.5, 394.64, 386.01, 449.87, 409.14, 449.87, 409.14, 439.05, 426.31, 439.05, 426.31, 392.03, 406.16, 392.03, 406.16, 351.72, 405.79, 351.72, 405.79]",4000.58
031f3a2114b2c971,"[271.11, 489.38, 38.81, 63.81]",BOSS,"[298.73, 553.19, 297.98, 553.19, 277.83, 523.34, 271.11, 491.62, 286.79, 489.38, 294.25, 514.76, 309.92, 540.88]",2476.47
031f3a2114b2c971,"[302.83, 542.0, 97.78, 40.3]",COFFEE,"[400.61, 581.93, 353.96, 582.3, 302.83, 559.54, 312.16, 542.0, 353.96, 559.54, 353.96, 559.54, 399.12, 560.66, 399.12, 560.66]",3940.53
031f3a2114b2c971,"[402.85, 488.63, 77.62, 89.2]",SUNTORY,"[480.47, 492.36, 470.02, 530.8, 446.51, 560.66, 407.33, 577.83, 407.33, 577.83, 402.85, 557.67, 433.82, 546.48, 453.98, 522.59, 464.8, 488.63]",6923.7
031f3a2114b2c971,"[442.03, 417.35, 37.32, 64.57]",BOSS,"[453.6, 417.35, 453.6, 417.35, 475.25, 446.09, 475.25, 446.09, 479.35, 478.93, 479.35, 478.93, 464.43, 481.92, 464.43, 481.92, 458.45, 455.42, 458.45, 455.42, 442.03, 428.55]",2409.75
031f3a2114b2c971,"[265.46, 597.6, 218.9, 83.15]",BOSS,"[265.46, 598.73, 483.8, 597.6, 484.36, 676.23, 266.59, 680.75, 266.59, 680.75]",18201.54
031f3a2114b2c971,"[236.61, 737.32, 117.66, 61.65]",.,"[238.87, 737.32, 354.27, 750.33, 353.13, 798.97, 236.61, 781.44]",7253.74
031f3a2114b2c971,"[389.34, 737.88, 128.96, 60.53]",.,"[391.03, 739.58, 517.17, 737.88, 518.3, 798.41, 389.34, 795.01]",7805.95
031f3a2114b2c971,"[324.85, 822.17, 100.12, 27.15]",.,"[324.85, 823.86, 424.41, 822.17, 424.97, 849.32, 325.98, 848.19]",2718.26
031f3a2114b2c971,"[285.26, 840.83, 175.91, 46.39]",.,"[287.52, 841.4, 461.17, 840.83, 460.61, 886.08, 285.26, 887.22]",8160.46
031f3a2114b2c971,"[294.31, 893.44, 161.21, 44.68]",.,"[294.31, 893.44, 455.52, 896.27, 452.12, 936.99, 297.13, 938.12]",7202.86
031f3a2114b2c971,"[19.92, 514.83, 35.95, 32.0]",.,"[21.4, 514.83, 55.87, 515.81, 53.9, 546.83, 19.92, 545.85]",1150.4
031f3a2114b2c971,"[88.86, 514.83, 30.53, 32.99]",.,"[89.36, 514.83, 89.36, 514.83, 118.9, 514.83, 119.39, 547.82, 88.86, 545.85]",1007.18
031f3a2114b2c971,"[151.4, 510.4, 33.98, 36.43]",.,"[151.4, 510.89, 151.4, 510.89, 185.38, 510.4, 184.89, 510.4, 183.9, 544.86, 151.4, 546.83]",1237.89
031f3a2114b2c971,"[152.88, 491.68, 25.11, 14.28]",.,"[153.86, 491.68, 177.5, 492.18, 177.99, 505.96, 152.88, 505.47]",358.57
031f3a2114b2c971,"[93.3, 493.65, 21.66, 12.31]",.,"[93.3, 494.15, 114.96, 493.65, 114.96, 505.47, 94.28, 505.96]",266.63
031f3a2114b2c971,"[24.36, 495.13, 23.63, 14.77]",.,"[24.85, 495.62, 47.5, 495.13, 47.99, 509.9, 24.36, 508.92]",349.02
031f3a2114b2c971,"[158.79, 445.39, 17.23, 24.13]",5,"[158.79, 445.39, 158.79, 445.39, 176.02, 446.38, 175.53, 469.52, 158.79, 469.03]",415.76
031f3a2114b2c971,"[85.91, 443.43, 34.47, 33.97]",.,"[85.91, 443.43, 85.91, 443.43, 120.38, 443.43, 119.39, 477.4, 85.91, 476.91, 85.91, 476.91]",1170.95
031f3a2114b2c971,"[20.42, 443.43, 33.48, 31.51]",.,"[21.4, 443.43, 53.9, 444.41, 53.9, 474.94, 20.91, 472.97, 20.42, 472.97]",1054.95
031f3a2114b2c971,"[23.37, 420.28, 24.62, 18.71]",.,"[23.37, 422.25, 23.37, 422.25, 47.99, 420.28, 47.99, 438.99, 24.36, 438.99]",460.64
031f3a2114b2c971,"[90.34, 422.25, 24.62, 16.74]",.,"[90.34, 423.73, 90.34, 423.73, 114.47, 422.25, 114.96, 438.01, 90.83, 438.99, 90.83, 438.99, 90.83, 438.99]",412.14
031f3a2114b2c971,"[144.02, 427.67, 38.4, 17.72]",.,"[146.48, 429.64, 181.93, 427.67, 181.93, 427.67, 182.42, 445.39, 182.42, 445.39, 144.02, 444.9, 145.0, 444.9, 145.0, 444.41]",680.45
031f3a2114b2c971,"[22.88, 371.04, 30.04, 36.44]",.,"[23.86, 372.52, 52.92, 371.04, 51.44, 406.49, 22.88, 407.48]",1094.66
031f3a2114b2c971,"[86.89, 373.99, 32.01, 33.98]",.,"[87.39, 373.99, 118.9, 373.99, 117.92, 406.99, 86.89, 407.97]",1087.7
031f3a2114b2c971,"[150.91, 374.49, 32.01, 33.48]",.,"[153.86, 375.47, 182.92, 374.49, 182.92, 374.49, 181.93, 407.97, 150.91, 407.97, 150.91, 407.97]",1071.69
031f3a2114b2c971,"[24.85, 355.28, 24.62, 13.3]",.,"[24.85, 355.28, 48.98, 355.28, 49.47, 367.59, 26.33, 368.58]",327.45
031f3a2114b2c971,"[89.36, 355.77, 26.1, 14.78]",.,"[90.34, 355.77, 115.46, 355.77, 115.46, 370.55, 89.36, 370.05]",385.76
031f3a2114b2c971,"[89.36, 307.02, 29.05, 30.04]",.,"[91.82, 307.02, 118.41, 307.02, 116.93, 337.06, 89.36, 335.58]",872.66
031f3a2114b2c971,"[149.92, 307.52, 34.47, 32.0]",.,"[151.89, 307.52, 184.39, 307.52, 182.42, 339.52, 149.92, 339.03]",1103.04
031f3a2114b2c971,"[21.89, 306.04, 33.0, 27.08]",.,"[22.88, 306.04, 54.89, 306.04, 54.39, 333.12, 21.89, 333.12]",893.64
031f3a2114b2c971,"[28.33, 239.65, 16.97, 21.21]",8,"[28.33, 239.65, 45.3, 239.65, 45.3, 260.86, 28.33, 260.86]",359.93
031f3a2114b2c971,"[10.23, 220.42, 52.88, 15.56]",LESSON,"[10.23, 220.42, 62.55, 221.55, 63.11, 235.98, 10.51, 235.13]",822.81
031f3a2114b2c971,"[89.42, 239.09, 29.41, 30.82]",.,"[89.98, 239.09, 118.55, 239.93, 118.83, 269.91, 89.42, 269.35]",906.42
031f3a2114b2c971,"[154.47, 243.05, 29.13, 28.56]",.,"[154.47, 243.05, 183.6, 244.74, 183.03, 271.61, 154.75, 270.76]",831.95
031f3a2114b2c971,"[151.92, 178.56, 29.42, 29.13]",.,"[151.92, 178.56, 181.34, 178.56, 181.34, 207.69, 152.2, 207.41]",857.0
031f3a2114b2c971,"[86.59, 172.91, 32.52, 30.82]",.,"[86.59, 172.91, 119.11, 172.91, 119.11, 203.73, 87.44, 201.75]",1002.27
031f3a2114b2c971,"[20.69, 167.53, 33.37, 29.7]",.,"[20.69, 167.53, 53.22, 167.53, 54.06, 197.23, 20.97, 196.38]",991.09
031f3a2114b2c971,"[94.79, 222.4, 15.84, 11.31]",.,"[95.07, 222.4, 110.63, 222.68, 109.5, 232.86, 94.79, 233.71, 94.79, 233.71]",179.15
031f3a2114b2c971,"[158.43, 225.51, 14.99, 11.6]",.,"[158.43, 226.36, 158.43, 226.36, 172.85, 225.51, 173.42, 236.26, 160.41, 237.11]",173.88
031f3a2114b2c971,"[29.46, 148.87, 16.69, 13.29]",65,"[29.46, 148.87, 45.3, 148.87, 46.15, 162.16, 30.31, 161.88]",221.81
031f3a2114b2c971,"[96.77, 154.52, 14.71, 12.16]",66,"[96.77, 154.52, 111.48, 154.52, 111.48, 166.68, 96.77, 166.12]",178.87
031f3a2114b2c971,"[157.86, 160.18, 18.95, 13.57]",.,"[157.86, 160.46, 176.81, 160.18, 176.24, 172.91, 158.71, 173.75]",257.15
031f3a2114b2c971,"[22.67, 102.76, 30.55, 24.89]",.,"[22.95, 103.05, 53.22, 102.76, 52.93, 127.65, 22.67, 127.65]",760.39
031f3a2114b2c971,"[29.46, 80.99, 17.25, 12.72]",49,"[29.46, 81.55, 46.71, 80.99, 46.15, 93.15, 29.74, 93.71]",219.42
031f3a2114b2c971,"[95.36, 88.62, 17.53, 11.6]",50,"[95.36, 88.62, 112.61, 88.91, 112.89, 100.22, 96.49, 99.94]",203.35
031f3a2114b2c971,"[89.13, 107.57, 29.98, 28.0]",.,"[89.13, 107.57, 119.11, 107.86, 118.27, 135.57, 89.42, 135.29]",839.44
031f3a2114b2c971,"[160.12, 117.75, 15.56, 19.8]",5,"[161.25, 117.75, 174.83, 117.75, 175.68, 137.55, 160.12, 136.99]",308.09
031f3a2114b2c971,"[141.74, 99.65, 50.63, 17.26]",LESSON,"[142.59, 99.65, 192.37, 104.46, 192.37, 116.91, 141.74, 113.23]",873.87
031f3a2114b2c971,"[20.41, 30.93, 34.22, 33.37]",.,"[21.54, 30.93, 54.63, 32.34, 54.63, 32.34, 54.35, 64.3, 54.35, 64.3, 20.41, 63.45, 20.41, 63.45]",1141.92
031f3a2114b2c971,"[88.85, 40.54, 29.7, 29.98]",.,"[90.83, 40.54, 118.27, 41.11, 118.55, 70.52, 88.85, 69.96]",890.41
031f3a2114b2c971,"[28.61, 11.98, 17.25, 13.86]",33,"[29.74, 11.98, 45.86, 13.96, 45.3, 25.84, 28.61, 25.27]",239.08
031f3a2114b2c971,"[96.77, 22.73, 14.14, 13.01]",34,"[96.77, 22.73, 110.91, 23.29, 110.91, 34.89, 97.05, 35.74]",183.96
031f3a2114b2c971,"[159.84, 33.47, 15.84, 12.16]",35,"[159.84, 33.47, 175.68, 33.47, 175.4, 45.07, 160.12, 45.63]",192.61
031f3a2114b2c971,"[156.16, 52.99, 24.04, 25.73]",.,"[156.16, 52.99, 156.16, 52.99, 179.07, 53.84, 180.2, 78.72, 157.3, 78.72]",618.55
031f3a2114b2c971,"[157.58, 0.38, 19.8, 14.99]",.,"[157.58, 0.67, 157.58, 0.67, 177.38, 0.38, 176.81, 15.37, 157.86, 15.09]",296.8
031f3a2114b2c971,"[280.32, 10.56, 15.56, 19.24]",2,"[282.02, 10.56, 295.6, 10.85, 295.88, 29.8, 280.32, 29.23]",299.37
031f3a2114b2c971,"[265.62, 0.1, 45.25, 10.46]",.,"[265.62, 0.67, 310.59, 0.1, 310.87, 10.28, 265.62, 10.56]",473.32
031f3a2114b2c971,"[216.97, 60.06, 24.61, 27.43]",.,"[217.82, 60.06, 241.01, 62.04, 241.58, 87.49, 216.97, 87.49]",675.05
031f3a2114b2c971,"[274.95, 66.85, 28.0, 29.13]",.,"[276.36, 67.98, 302.38, 66.85, 302.95, 95.98, 274.95, 95.69]",815.64
031f3a2114b2c971,"[222.34, 42.52, 14.71, 11.6]",.,"[222.34, 42.52, 236.77, 43.65, 237.05, 54.12, 237.05, 54.12, 222.63, 53.84, 222.63, 53.84]",170.64
031f3a2114b2c971,"[279.19, 49.88, 16.41, 14.14]",.,"[279.19, 49.88, 295.31, 52.14, 295.6, 64.02, 279.48, 62.6]",232.04
031f3a2114b2c971,"[330.95, 77.59, 28.85, 27.44]",.,"[334.63, 77.59, 356.4, 77.59, 359.8, 105.03, 330.95, 103.05]",791.64
031f3a2114b2c971,"[386.1, 83.53, 25.45, 26.31]",.,"[386.67, 83.53, 410.99, 83.53, 411.55, 109.84, 386.1, 108.42, 386.1, 108.42]",669.59
031f3a2114b2c971,"[330.67, 15.65, 26.58, 28.85]",.,"[331.23, 15.65, 356.69, 15.94, 357.25, 44.5, 330.67, 41.67]",766.83
031f3a2114b2c971,"[382.71, 26.97, 30.82, 22.91]",.,"[384.97, 26.97, 413.53, 26.97, 411.84, 49.88, 382.71, 49.31]",706.09
031f3a2114b2c971,"[336.32, 0.95, 14.71, 11.03]",.,"[336.32, 1.23, 351.03, 0.95, 349.9, 11.98, 336.61, 11.98]",162.25
031f3a2114b2c971,"[389.49, 9.43, 14.99, 12.45]",.,"[389.49, 9.72, 404.48, 9.43, 403.92, 21.88, 390.34, 21.31]",186.63
031f3a2114b2c971,"[435.88, 33.19, 28.28, 25.74]",.,"[437.86, 33.19, 463.88, 33.19, 464.16, 58.08, 435.88, 58.93, 435.88, 58.93]",727.93
031f3a2114b2c971,"[486.79, 42.52, 21.49, 25.74]",.,"[486.79, 42.52, 508.28, 42.81, 508.0, 68.26, 487.63, 67.98]",553.15
031f3a2114b2c971,"[530.76, 1.03, 20.93, 27.57]",.,"[531.25, 1.27, 531.25, 1.27, 551.69, 1.03, 551.44, 28.6, 530.76, 27.13]",577.04
031f3a2114b2c971,"[487.92, 0.04, 22.4, 16.25]",.,"[487.92, 0.04, 510.32, 1.27, 509.09, 16.29, 487.92, 15.06]",364.0
031f3a2114b2c971,"[570.64, 17.77, 24.63, 11.33]",.,"[571.87, 17.77, 595.27, 20.73, 592.31, 29.1, 570.64, 26.63]",279.06
031f3a2114b2c971,"[614.47, 35.5, 19.7, 9.35]",.,"[614.72, 35.5, 634.17, 38.21, 633.92, 44.85, 614.47, 43.13]",184.19
